total_transactions,unique_assets,unique_actions,total_volume,avg_transaction_size,account_age_days,transactions_per_day,repayment_ratio,borrow_count,repay_count,frequency_consistency,avg_days_between_transactions,total_deposits,total_borrows,utilization_ratio,healthy_utilization_score,deposit_count,deposit_to_borrow_ratio,asset_diversity_score,action_diversity_score,hour_pattern_consistency,day_variety_score,weekend_activity_ratio,liquidation_count,liquidation_volume,was_liquidated,recent_activity_ratio,risk_score,amount_variability,round_number_ratio,transaction_regularity,bot_like_score,wallet,reliability_score,utilization_score,longevity_score,diversity_score,liquidation_risk_score,bot_behavior_score,volume_consistency_score,credit_score,score_category
96,2,4,4646538410248442.0,48401441773421.27,2,48.0,1.000033968735627,30,17,0.4107443490112104,0.014249634502314815,1529696501917929.2,793528159068530.2,0.5187487570727963,1.0,32,1.0666666666666667,0.020833333333333332,0.8,0.6139659402052231,0.2857142857142857,1.0,0,0,0,1.0,0.0,1.0,0.2604166666666667,0.0,0.0,0x000f908720f9ce164d90f4fc89459fab4442907f,0.8230808083583399,1.0,0.40328767123287673,0.3325000000000001,1.0,1.0,0.0,749.5133527745164,Good (Moderate Risk)
8,2,4,1223282264572785.8,152910283071598.22,9,0.8888888888888888,1.0003507226006918,1,1,0.2928932188134524,1.1479282407407407,593233163408688.9,140000000000000.0,0.23599489818736163,1.0,3,3.0,0.25,0.8,0.8020441768057632,0.5714285714285714,0.125,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x000fbfec300959d0f2f327728a889c1f5de8e2df,0.7763886832366282,1.0,0.08590563165905632,0.4700000000000001,1.0,1.0,0.0,703.9830155580156,Good (Moderate Risk)
4,2,4,1.0478e+16,2619500000000000.0,1,4.0,1.0,1,1,0.0,0.0005324074074074074,4500000000000000.0,739000000000000.0,0.16422222222222221,1.0,1,1.0,0.5,0.8,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.8289423028906977,1.0,0.49858423501431315,0.0,0x0011730224657eb527cf736039854c3a3f140e63,0.6999946759259259,1.0,0.32164383561643844,0.6200000000000001,1.0,1.0,0.0,735.2452443239472,Good (Moderate Risk)
4,2,3,236759895699127.9,59189973924781.98,1,4.0,1.0,1,1,0.0,0.018194444444444444,236759895699122.72,2.608976,1.1019501391044359e-14,1.0,2,2.0,0.5,0.6,0.9583333333333334,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.25,0.0,0.0,0x00120ea6fdbaf057eadc1bd149f957488444e92c,0.6998180555555555,1.0,0.32164383561643844,0.54,1.0,1.0,0.0,727.2010892313547,Good (Moderate Risk)
2,1,1,3000000000000.0,1500000000000.0,3,0.6666666666666666,0.0,0,0,1.0,2.7753703703703705,3000000000000.0,0.0,0.0,1.0,2,2.0,0.5,0.2,0.6464466094067263,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.09428090415820634,1.0,0.0,0.0,0x0012668072f7e0579caf7e047713d8b6d476d0db,0.5722462962962962,1.0,0.0582648401826484,0.38,1.0,1.0,0.5885618083164127,669.2293905172919,Fair (Elevated Risk)
229,6,4,1.7352579900935722e+16,75775458082688.75,63,3.634920634920635,0.1895791651761689,24,93,0.0,0.2719426677199074,1.1486621116412446e+16,4923462755855000.0,0.4286258514107514,1.0,101,4.208333333333333,0.026200873362445413,0.8,0.4026526674291194,1.0,0.2663755458515284,0,0,0,0.03056768558951965,0.0,1.0,0.2838427947598253,0.0,0.0,0x00129c4ce6be31b273de64c65ff3fcdd4706a002,0.37311223939326854,1.0,0.3943552946292672,0.3357205240174673,1.0,1.0,0.0,636.0034064444538,Fair (Elevated Risk)
1,1,1,5000954281.830769,5000954281.830769,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0012a7f00af8a643ba5a6aa187f915b4c13289df,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,92600000000.0,92600000000.0,1,1.0,0.0,0,0,0.0,0.0,92600000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x00130437654e7e86cbbeeaf34f4771df6a1fb45c,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,2.455392,1.227696,7,0.2857142857142857,0.0,0,0,1.0,6.0942592592592595,2.455392,0.0,0.0,1.0,2,2.0,0.5,0.2,0.882148869802242,0.2857142857142857,1.0,0,0,0,1.0,0.0,0.08335673979063578,0.0,0.0,0.0,0x00133f29e7d424f4e5773532b3fc35d020e9c54e,0.5390574074074074,1.0,0.03436399217221135,0.38,1.0,1.0,0.5667134795812716,656.2546246567471,Fair (Elevated Risk)
36,3,4,339869397948920.6,9440816609692.24,31,1.1612903225806452,1.0003027114226617,6,9,0.13543378074623602,0.8626451719560184,169933609660123.03,18156.827224,1.0684659297424858e-10,1.0,10,1.6666666666666667,0.08333333333333333,0.8,0.27024683451205045,0.7142857142857143,0.2777777777777778,0,0,0,0.9722222222222222,0.0,1.0,0.4722222222222222,0.0,0.0,0x0014dfac19477a83d7354e6eaac28642c1959398,0.7320036825043106,1.0,0.14386212991604067,0.37000000000000005,1.0,1.0,0.0,691.5802401134837,Fair (Elevated Risk)
30,5,3,7256240719456010.0,241874690648533.66,133,0.22556390977443608,0.0,2,0,0.4555088722161821,4.578444284791667,4140691562270580.0,943379631812690.5,0.227831418405717,1.0,19,9.5,0.16666666666666666,0.6,0.6377486319696684,0.7142857142857143,0.03333333333333333,0,0,0,0.06666666666666667,0.0,1.0,0.36666666666666664,0.0,0.0,0x001589fe1923c2118f34e4277f2ef650fcbf0161,0.39086821881693795,1.0,0.23667524976825627,0.33999999999999997,1.0,1.0,0.0,617.2183421694729,Fair (Elevated Risk)
19,5,3,2986625430944594.5,157190812154978.66,21,0.9047619047619048,0.0,7,0,0.44736842105263164,1.157153420775463,1437821754944003.0,475533676000591.5,0.3307320078900263,1.0,10,1.4285714285714286,0.2631578947368421,0.6,0.46325712163189126,0.8571428571428571,0.3157894736842105,0,0,0,1.0,0.0,1.0,0.8947368421052632,0.0,0.0,0x00159370cbe576b765a7fb2e78582e0cb563d445,0.4226389921080348,1.0,0.10690150032615786,0.39789473684210525,1.0,1.0,0.0,611.4844467601429,Fair (Elevated Risk)
2,1,2,28.254528,14.127264,1,2.0,0.0,0,0,0.0,0.02034722222222222,14.127252,0.0,0.0,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.2012632274966406e-06,0.0,0.0,0.0,0x0015b3f0266cd7b1f4105cf8180d37e7bd0ccead,0.29979652777777777,1.0,0.16164383561643839,0.46,1.0,1.0,0.400002402526455,615.195827413233,Fair (Elevated Risk)
2,1,2,27100000000.0,13550000000.0,1,2.0,0.0,1,0,0.0,0.0,22100000000.0,5000000000.0,0.22624434389140272,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.8923635393571928,1.0,0.0,0.0,0x0016469a65facda9e86fd0ae0e9661128843c224,0.3,1.0,0.16164383561643839,0.46,1.0,1.0,0.0,595.2465753424657,Poor (High Risk)
1,1,1,96300000000.0,96300000000.0,1,1.0,0.0,0,0,0.0,0.0,96300000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0016dcd1d3c93067dce5bb30dc33258f36d33308,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
54,6,4,3595417828344363.5,66581811636006.734,58,0.9310344827586207,0.0004512168912235845,13,10,0.2769235820656025,1.0781492400347223,1530492210114749.5,1420027252822416.0,0.927823900989309,0.3608804950534552,15,1.1538461538461537,0.1111111111111111,0.8,0.5013995828713471,1.0,0.2962962962962963,0,0,0,0.8333333333333334,0.0,1.0,0.5370370370370371,0.0,0.0,0x00183135585d70a523d61b2e43037a7138b36906,0.37247606897582297,0.3608804950534552,0.1698252243741143,0.3866666666666667,1.0,1.0,0.0,479.43556657743056,Very Poor (Very High Risk)
4,2,4,326700000000000.0,81675000000000.0,1,4.0,1.0,1,1,0.0,0.0002777777777777778,102350000000000.0,61000000000000.0,0.5959941377625794,1.0,1,1.0,0.5,0.8,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.29229793242719343,1.0,0.7795207240779508,0.0,0x00184e8aa1e95f491f2d9601e12b540092160ded,0.6999972222222223,1.0,0.32164383561643844,0.6200000000000001,1.0,1.0,0.9845958648543869,784.4756741407407,Good (Moderate Risk)
72,3,1,260000000.00045997,3611111.1111174994,23,3.130434782608696,0.0,0,0,0.6627544397605292,0.3126088940972222,260000000.00045997,0.0,0.0,1.0,72,72.0,0.041666666666666664,0.2,0.4570933297682189,1.0,0.4027777777777778,0,0,0,1.0,0.0,1.0,0.3611111111111111,0.0,0.0,0x0018583d7654803d2c59467e10dec5f70bbe1851,0.4957002429871865,1.0,0.28824300178677786,0.10500000000000001,1.0,1.0,0.0,627.6615110148133,Fair (Elevated Risk)
2,1,1,2.2,1.1,6,0.3333333333333333,0.0,0,0,1.0,5.458935185185185,2.2,0.0,0.0,1.0,2,2.0,0.5,0.2,0.2339676537145735,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0x001875a076b3cfe1c9535d76b0345c16e3d61118,0.5454106481481482,1.0,0.0365296803652968,0.38,1.0,1.0,0.4,649.8321140918316,Fair (Elevated Risk)
22,3,4,29416040342014.43,1337092742818.8376,54,0.4074074074074074,1.0000035656471293,2,2,0.0,2.5377838403819446,14628276542630.127,1.121816,7.66881865222313e-14,1.0,9,4.5,0.13636363636363635,0.8,0.6877857246573217,0.7142857142857143,0.09090909090909091,0,0,0,0.45454545454545453,0.0,1.0,0.22727272727272727,0.0,0.0,0x0018d044b946ede86b43bb3b964a45772a5abeb9,0.6746221615961805,1.0,0.12135971588026383,0.40181818181818185,1.0,1.0,0.0,677.0413159629029,Fair (Elevated Risk)
5,3,3,187368668395485.34,37473733679097.07,15,0.3333333333333333,2.001241835670593,1,2,0.717157287525381,3.553388310185185,0.0,79.209353,79.209353,0.0,0,0.0,0.6,0.6,0.7717822677061807,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,0.8796133031557625,0.0,0.05132420091324201,0.6,1.0,1.0,0.0,537.6019559259269,Poor (High Risk)
1,1,1,100000000000.0,100000000000.0,1,1.0,0.0,0,0,0.0,0.0,100000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0019bd9f6142943f3a03a8a62d0001a95213f555,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,2,2,411897656335.27856,205948828167.63928,1,2.0,0.0,1,0,0.0,0.0014351851851851852,411897655835.27856,500.0,1.2138937741368314e-09,1.0,1,1.0,1.0,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x001b024b98ee862aa01eea595c4c16a0213d2611,0.29998564814814815,1.0,0.16164383561643839,0.76,1.0,1.0,0.0,625.2429873795028,Fair (Elevated Risk)
32,3,4,39147130995675.0,1223347843614.8438,24,1.3333333333333333,1.0005566992518846,6,7,0.17273039461128514,0.7444989545949074,39147130994874.79,234.424601,5.988295822513565e-12,1.0,10,1.6666666666666667,0.09375,0.8,0.8320779804209757,0.42857142857142855,0.875,0,0,0,1.0,0.0,1.0,0.5625,0.0,0.0,0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,0.7443741288374365,1.0,0.1461187214611872,0.3762500000000001,1.0,1.0,0.0,695.6363404285373,Fair (Elevated Risk)
45,4,4,2.1403024302392422e+17,4756227622753872.0,10,4.5,1.0007899797828481,10,9,0.0,0.21668586909722223,1.1484504979413795e+17,54452.832761,4.74141748892162e-13,1.0,12,1.2,0.08888888888888889,0.8,0.5999964927202024,0.7142857142857143,0.022222222222222223,0,0,0,1.0,0.0,1.0,0.4888888888888889,0.0,0.0,0x001bc97d92e1a30b02d4e75be25f06063555d556,0.6978331413090277,1.0,0.3764383561643836,0.3733333333333334,1.0,1.0,0.0,718.2573720852478,Good (Moderate Risk)
2,2,1,6240750099.327031,3120375049.6635156,21,0.09523809523809523,0.0,0,0,1.0,20.678125,6240750099.327031,0.0,0.0,1.0,2,2.0,1.0,0.2,0.05719095841793653,0.2857142857142857,0.5,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x001be549fa377710b9e59d57bbdf593ce1e379ca,0.39321874999999995,1.0,0.04213959556425309,0.6799999999999999,1.0,1.0,0.0,622.625626834638,Fair (Elevated Risk)
2,2,1,2000000000000.0098,1000000000000.0049,10,0.2,0.0,0,0,1.0,9.698611111111111,2000000000000.0098,0.0,0.0,1.0,2,2.0,1.0,0.2,-0.0017346066809422744,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.5,0.0,0.0,0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,0.5030138888888889,1.0,0.032438356164383564,0.6799999999999999,1.0,1.0,0.0,648.6192256468798,Fair (Elevated Risk)
1,1,1,6461144026.105417,6461144026.105417,1,1.0,0.0,0,0,0.0,0.0,6461144026.105417,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x001d2a3192a49e28cac0a7abcaa916648c62b982,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1.109087,1.109087,1,1.0,0.0,0,0,0.0,0.0,1.109087,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x001d4aa3f14b6e0019e5615e9c8eb50659061220,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,0.018485,0.018485,1,1.0,0.0,0,0,0.0,0.0,0.018485,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x001f96b7e19a54ae45f451b0148336504d03fdcf,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
6,2,2,1218900412657474.8,203150068776245.78,69,0.08695652173913043,0.0,0,0,0.6273220037500351,13.651643518518519,918900412657474.9,0.0,0.0,1.0,5,5.0,0.3333333333333333,0.4,0.6006370814149857,0.5714285714285714,0.5,0,0,0,0.5,0.0,1.0,0.6666666666666666,0.15107896185977499,0.0,0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,0.3516801659398253,1.0,0.120381179273377,0.36,1.0,1.0,0.0,591.9772183759628,Poor (High Risk)
1,1,1,0.023783,0.023783,1,1.0,0.0,0,0,0.0,0.0,0.023783,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,2012030.94263,2012030.94263,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0020c5222a24e4a96b720c06b803fb8d34adc0af,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,2,1,1135240588968.5977,567620294484.2988,7,0.2857142857142857,0.0,0,0,1.0,6.116898148148148,1135240588968.5977,0.0,0.0,1.0,2,2.0,1.0,0.2,0.882148869802242,0.2857142857142857,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,0.5388310185185186,1.0,0.03436399217221135,0.6799999999999999,1.0,1.0,0.0,657.8623534554613,Fair (Elevated Risk)
1,1,1,4440486156.185637,4440486156.185637,1,1.0,0.0,0,0,0.0,0.0,4440486156.185637,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x00222d56e0509a5e9ab05c588c548290a5e9f876,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1500000000000.0,1500000000000.0,1,1.0,0.0,0,0,0.0,0.0,1500000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x002379916ac42a432f3b53f16782d33267debb4c,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,2.2,1.1,6,0.3333333333333333,0.0,0,0,1.0,5.45849537037037,2.2,0.0,0.0,1.0,2,2.0,0.5,0.2,0.2339676537145735,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,0.5454150462962963,1.0,0.0365296803652968,0.38,1.0,1.0,0.4,649.8332136288686,Fair (Elevated Risk)
2,1,1,14.997724,7.498862,1,2.0,0.0,0,0,0.0,0.0008564814814814815,14.997724,0.0,0.0,1.0,2,2.0,0.5,0.2,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.4714045836545063,0.0,0.0,0.0,0x0023d9ffe7d793895c5da5833d56c737832ead2b,0.2999914351851852,1.0,0.16164383561643839,0.38,1.0,1.0,0.6571908326909873,620.1039757733114,Fair (Elevated Risk)
1,1,1,4.999194,4.999194,1,1.0,0.0,0,0,0.0,0.0,4.999194,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,12625001510.457943,6312500755.2289715,2,1.0,0.0,0,0,1.0,1.014375,12625001510.457943,0.0,0.0,1.0,2,2.0,0.5,0.2,1.0,0.2857142857142857,0.5,0,0,0,1.0,0.0,0.004994903872187809,0.0,0.0,0.0,0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,0.58985625,1.0,0.08328767123287673,0.38,1.0,1.0,0.40998980774437566,668.4567035721502,Fair (Elevated Risk)
1,1,1,1012.775168,1012.775168,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0024461e7a8ce7157866eaa4c24b702d328250ce,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,25000000000.0,25000000000.0,1,1.0,0.0,0,0,0.0,0.0,25000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
44,1,4,1.0792894939202138e+16,245293066800048.6,22,2.0,1.001063861956229,9,2,0.35631912497688467,0.4889957471990741,3037908154495826.0,2356800000000000.0,0.7757969892908552,1.0,30,3.3333333333333335,0.022727272727272728,0.8,0.3291511553100107,1.0,0.3181818181818182,0,0,0,1.0,0.0,1.0,0.4772727272727273,0.0,0.0,0x00246f7813397868b1beec56e1677efa47816dae,0.8020057800210747,1.0,0.19616438356164387,0.3336363636363637,1.0,1.0,0.0,713.2897389031516,Good (Moderate Risk)
1,1,1,100000000000.0,100000000000.0,1,1.0,0.0,0,0,0.0,0.0,100000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x0025a856d01a898bd52286d56c52323b13937b65,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,2,39200000000.0,19600000000.0,1,2.0,0.0,1,0,0.0,0.0,34200000000.0,5000000000.0,0.14619883040935672,1.0,1,1.0,0.5,0.4,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x00261d225db379b3fc74cd0228d6f90582d39035,0.3,1.0,0.16164383561643839,0.46,1.0,1.0,0.0,595.2465753424657,Poor (High Risk)
10,2,4,316.514252,31.6514252,4,2.5,1.0002851736192395,3,1,0.1514718625761431,0.41782407407407407,101.16919200000001,57.074003000000005,0.5641441022875817,1.0,4,1.3333333333333333,0.2,0.8,0.7891814893221081,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.5765533948001011,0.2,0.0,0.0,0x00262ffcfda82b5582d1905ca05b849f196b0419,0.7412633180321022,1.0,0.20657534246575343,0.44000000000000006,1.0,1.0,0.4468932103997977,732.6467913978785,Good (Moderate Risk)
1,1,1,450246121.481307,450246121.481307,1,1.0,0.0,0,0,0.0,0.0,450246121.481307,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0026bc865efa2fb74d18c3be5a77c780756e50e6,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,1.851978,1.851978,1,1.0,0.0,0,0,0.0,0.0,1.851978,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,97000000000.0,97000000000.0,1,1.0,0.0,0,0,0.0,0.0,97000000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
30,5,4,152793211818964.84,5093107060632.161,21,1.4285714285714286,0.046944859435880774,7,5,0.1383156030192958,0.6987643678125,81389771485949.8,68201720166501.7,0.8379642665328686,0.8101786673356572,17,2.4285714285714284,0.16666666666666666,0.8,0.6613923030795179,0.7142857142857143,0.0,0,0,0,1.0,0.0,1.0,0.3,0.0,0.0,0x002775390698ef16589bb22bba37ae7906ae2f36,0.35328498100201605,0.8101786673356572,0.14880626223091975,0.42000000000000004,1.0,1.0,0.0,564.6779180522734,Poor (High Risk)
1,1,1,1.880888,1.880888,1,1.0,0.0,0,0,0.0,0.0,1.880888,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x0027c6cd01364a3c5d29f72269b36dfe85628193,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
13,2,4,200552774659.90927,15427136512.300713,2,6.5,1.00004675795175,2,2,0.6474941773110892,0.11267361111111111,200552767521.7745,1518.99297,7.574031457008337e-09,1.0,6,3.0,0.15384615384615385,0.8,0.23962541095226253,0.42857142857142855,0.3076923076923077,0,0,0,1.0,0.0,1.0,0.23076923076923078,0.0,0.0,0x0027f7335d610f15b325baa5798414548720fcaa,0.8931215170822155,1.0,0.40328767123287673,0.4123076923076924,1.0,1.0,0.0,775.0042991862547,Good (Moderate Risk)
1,1,1,7.200645,7.200645,1,1.0,0.0,0,0,0.0,0.0,7.200645,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x00283b611db7844cb5677b311afd67c8e3078518,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
1,1,1,47200000000.0,47200000000.0,1,1.0,0.0,0,0,0.0,0.0,47200000000.0,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0x00296e3cb10f1ddf6be160aa9722d7a288957b66,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
2,1,1,2600000000000.0,1300000000000.0,4,0.5,0.0,0,0,1.0,3.714583333333333,2600000000000.0,0.0,0.0,1.0,2,2.0,0.5,0.2,0.5875210443078474,0.2857142857142857,0.0,0,0,0,1.0,0.0,0.10878565864408424,1.0,0.0,0.0,0x0029ab135b5be72168bf80f140d60a9264dbd0c5,0.5628541666666667,1.0,0.046575342465753435,0.38,1.0,1.0,0.6175713172881685,666.5784089009381,Fair (Elevated Risk)
1,1,1,1.107978,1.107978,1,1.0,0.0,0,0,0.0,0.0,1.107978,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
41,6,4,4560444124213382.0,111230344493009.31,83,0.4939759036144578,2.2845999586541793e-14,10,5,0.0,2.066500289351852,1430619659525876.8,674381785819341.9,0.47139138717193324,1.0,12,1.2,0.14634146341463414,0.8,0.7363162257716112,1.0,0.17073170731707318,0,0,0,0.0975609756097561,0.0,1.0,0.1951219512195122,0.0,0.0,0x002aea16059a7d4bef638a03b61a9e80ef07e745,0.2793349971064906,1.0,0.1759564284535402,0.4078048780487805,1.0,1.0,0.0,587.0077013495318,Poor (High Risk)
2,1,1,3.1451770000000003,1.5725885000000002,1,2.0,0.0,0,0,0.0,0.000787037037037037,3.1451770000000003,0.0,0.0,1.0,2,2.0,0.5,0.2,1.0,0.14285714285714285,0.0,0,0,0,1.0,0.0,0.7069307451130074,0.0,0.0,0.0,0x002bb13a55bf4525f02717708dd4534ecc475193,0.2999921296296296,1.0,0.16164383561643839,0.38,1.0,1.0,0.18613850977398527,596.5515332385725,Poor (High Risk)
1,1,1,1.15122,1.15122,1,1.0,0.0,0,0,0.0,0.0,1.15122,0.0,0.0,1.0,1,1.0,1.0,0.2,,0.14285714285714285,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0x002c77a71d54e6da4b28690fe1676752a74a67eb,0.3,1.0,0.08164383561643837,0.6799999999999999,1.0,1.0,0.0,605.2465753424657,Fair (Elevated Risk)
